1991580,cseC,38450,1,20.09.1996,183880
1991581,lmpB,23415,2,25.09.1996,184264
1991582,drsC,41525,2,30.09.1996,183593
1991583,sofC,51500,3,10.09.1996,184009
1991584,cseD,82450,3,26.09.1996,183101
1991585,sofA,34500,2,10.09.1996,183158
1991586,sofF,32550,2,18.09.1996,183692
1991587,chrB,4990,2,28.09.1996,183872
1991588,cseD,82450,3,27.09.1996,183149
1991589,lmpB,23415,2,11.09.1996,183139
1991590,bedA,41590,2,09.09.1996,183070
1991591,vse4,8852,3,01.09.1996,183301
1991592,bedB,59590,2,24.09.1996,183427
1991593,sofB,49500,2,12.09.1996,182950
1991594,vse1,7395,3,05.09.1996,183475
1991595,bedB,59590,3,27.09.1996,183965
1991596,drsA,34500,1,02.09.1996,183826
1991597,dskB,34550,2,28.09.1996,184538
1991598,drsC,41525,3,05.09.1996,183746
1991599,dskA,15905,1,13.09.1996,183346
1991600,chrC,14500,2,21.09.1996,183346
1991601,chrB,4990,3,07.09.1996,184314
1991602,vse2,9915,3,19.09.1996,183993
1991603,drsC,41525,3,25.09.1996,183125
1991604,bedB,59590,1,14.09.1996,183084
1991605,cseB,93215,3,14.09.1996,183516
1991606,cseD,82450,3,06.09.1996,183689
1991607,tblC,40595,2,29.09.1996,184393
1991608,chrC,14500,3,17.09.1996,183572
1991609,vse3,12459,2,16.09.1996,183298
1991610,lmpC,4295,2,13.09.1996,183214
1991611,tblC,40595,1,23.09.1996,183873
1991612,sofC,51500,1,27.09.1996,184101
1991613,drsC,41525,2,17.09.1996,183865
1991614,cseB,93215,3,25.09.1996,183905
1991615,chrC,14500,1,14.09.1996,183430
1991616,drsA,34500,1,01.09.1996,184498
1991617,lmpD,4995,1,21.09.1996,183526
1991618,cseC,38450,2,19.09.1996,183258
1991619,lmpB,23415,1,10.09.1996,182953
1991620,vse3,12459,3,07.09.1996,183039
1991621,vse4,8852,2,24.09.1996,183334
1991622,sofF,32550,2,10.09.1996,183600
1991623,vse1,7395,1,10.09.1996,184080
1991624,tblB,24590,3,24.09.1996,184209
1991625,lmpC,4295,3,27.09.1996,182989
1991626,tblD,14500,1,07.09.1996,184357
1991627,cseC,38450,3,24.09.1996,183125
1991628,vse1,7395,3,09.09.1996,183028
1991629,cseD,82450,1,19.09.1996,183030
1991630,chrA,4595,3,15.09.1996,183471
1991631,chrC,14500,3,06.09.1996,184217
1991632,tblC,40595,3,01.09.1996,183361
1991633,sofF,32550,2,25.09.1996,183546
1991634,drsB,43595,1,29.09.1996,183469
1991635,sofF,32550,1,20.09.1996,184257
1991636,bedB,59590,2,14.09.1996,183056
1991637,drsD,84590,3,04.09.1996,183075
